customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_was_missing,monthly_charges_was_missing,total_logins,avg_session_mins,login_days_active,days_since_last_login,total_tickets,avg_resolution_hours,max_resolution_hours,billing_tickets,technical_tickets,billing_ticket_ratio,total_bills,total_late_payments,late_payment_rate,avg_payment_gap,max_payment_gap,avg_amount_due
2796-NNUFI,Female,0,Yes,Yes,46.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.95,927.1,0,0,0,2.0,280.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,73.5
3016-KSVCP,Male,0,Yes,No,29.0,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,33.75,1009.25,0,0,0,6.0,262.0,1.0,253.0,1.0,3.3,3.3,1.0,0.0,1.0,1,0,0.0,0.0,0.0,57.69
4767-HZZHQ,Male,0,Yes,Yes,30.0,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),82.05,2570.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,100.32
2424-WVHPL,Male,1,No,No,1.0,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,No,Electronic Check,74.7,74.7,0,0,0,0.0,0.0,0.0,365.0,1.0,10.6,10.6,0.0,1.0,0.0,2,0,0.0,0.0,0.0,98.65
7233-PAHHL,Male,0,Yes,Yes,66.0,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,84.0,5714.25,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,35.56
6067-NGCEU,Female,0,No,No,65.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),111.05,7107.0,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,64.34
9848-JQJTX,Male,0,No,No,72.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),100.9,7459.05,0,0,0,6.0,202.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,102.38
8637-XJIVR,Female,0,No,No,12.0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,78.95,927.35,1,0,0,6.0,277.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,61.94
9803-FTJCG,Male,0,Yes,Yes,71.0,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,One Year,Yes,Credit Card (Automatic),66.85,4748.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,3.85,11.54,75.26
0278-YXOOG,Male,0,No,No,5.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,21.05,113.85,1,0,0,6.0,291.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,3.0,6.0,59.14
3212-KXOCR,Male,0,No,No,52.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),21.0,1107.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,41.32
4598-XLKNJ,Female,1,Yes,No,25.0,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,98.5,2514.5,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,18.82,37.65,59.79
6380-ARCEH,Male,0,No,No,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.2,20.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,38.22
3679-XASPY,Female,0,Yes,Yes,12.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,19.45,19.45,0,1,0,6.0,21.0,1.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,69.55
7123-WQUHX,Male,0,No,No,38.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),95.0,3605.6,0,0,0,18.0,126.25,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,10.58,31.74,59.61
5386-THSLQ,Female,1,Yes,No,66.0,No,No Phone Service,Dsl,No,Yes,Yes,No,Yes,No,One Year,No,Bank Transfer (Automatic),45.55,3027.25,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,16.4,32.79,98.54
3192-NQECA,Male,0,Yes,No,68.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),110.0,7611.85,1,0,0,0.0,0.0,0.0,365.0,1.0,37.7,37.7,1.0,0.0,1.0,1,0,0.0,0.0,0.0,50.57
6180-YBIQI,Male,0,No,No,5.0,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,24.3,100.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,33.93
6728-DKUCO,Female,0,Yes,Yes,72.0,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,104.15,7303.05,0,0,0,12.0,94.0,3.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,87.0
9750-BOOHV,Female,0,No,No,32.0,No,No Phone Service,Dsl,Yes,No,No,No,No,No,One Year,No,Mailed Check,30.15,927.65,0,0,0,12.0,137.5,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,93.25
8597-CWYHH,Male,0,No,No,43.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Mailed Check,94.35,3921.3,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,48.95
2848-YXSMW,Male,0,Yes,Yes,72.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.4,1363.25,0,0,0,16.0,251.0,2.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,29.61
0486-HECZI,Male,0,Yes,No,55.0,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,96.75,5238.9,1,0,0,5.0,234.0,2.0,58.0,1.0,2.1,2.1,1.0,0.0,1.0,3,1,0.33,17.12,51.37,72.08
4549-ZDQYY,Female,0,No,No,52.0,Yes,No,Dsl,Yes,No,Yes,Yes,No,No,One Year,No,Credit Card (Automatic),57.95,3042.25,0,0,0,1.0,219.0,1.0,137.0,1.0,11.9,11.9,0.0,0.0,0.0,1,0,0.0,0.0,0.0,20.9
5712-AHQNN,Female,0,No,No,43.0,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,91.65,3954.1,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,87.8
4846-WHAFZ,Female,1,Yes,No,37.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,76.5,2868.15,1,0,0,4.0,147.0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,14.53,14.53,74.88
5256-SKJGO,Female,0,Yes,Yes,64.0,No,No Phone Service,Dsl,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Electronic Check,54.6,3423.5,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,93.9
3071-VBYPO,Male,0,Yes,Yes,3.0,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,89.85,248.4,0,0,0,5.0,64.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,51.67
9560-BBZXK,Female,0,No,No,36.0,No,No Phone Service,Dsl,Yes,No,No,No,No,No,Two Year,No,Bank Transfer (Automatic),31.05,1126.35,0,0,0,4.0,226.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,43.7
5299-RULOA,Female,0,Yes,Yes,10.0,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.25,1064.65,1,0,0,4.0,91.0,1.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,12.87,38.6,86.57
8402-OOOHJ,Female,0,No,No,41.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.65,835.15,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,88.99
9445-ZUEQE,Male,0,Yes,Yes,27.0,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),85.2,2151.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,37.1
1091-SOZGA,Female,0,Yes,Yes,56.0,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),99.8,5515.45,0,0,0,0.0,0.0,0.0,365.0,1.0,31.5,31.5,0.0,1.0,0.0,2,0,0.0,0.0,0.0,55.22
2928-HLDBA,Female,0,No,No,6.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.7,112.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,104.9
0404-SWRVG,Male,0,No,No,3.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,74.4,229.55,1,0,0,3.0,39.0,1.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,35.51,35.51,75.77
6497-TILVL,Female,0,Yes,Yes,7.0,Yes,No,Dsl,Yes,No,No,No,No,No,Month-To-Month,No,Mailed Check,50.7,350.35,0,0,0,2.0,232.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,68.97
7219-TLZHO,Female,0,Yes,Yes,4.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.85,62.9,0,0,0,5.0,39.0,1.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,105.09
4622-YNKIJ,Male,0,No,No,33.0,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Two Year,Yes,Electronic Check,88.95,3027.65,0,0,0,5.0,39.0,1.0,143.0,2.0,29.150000000000002,38.7,1.0,0.0,0.5,1,0,0.0,0.0,0.0,60.35
4412-YLTKF,Female,1,No,No,27.0,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,78.05,2135.5,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,1.78,3.56,55.52
6734-PSBAW,Male,0,Yes,No,72.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),23.55,1723.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,10.42,20.83,90.32
3930-ZGWVE,Male,0,No,No,1.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.15,19.75,0,0,1,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,6.25,18.75,60.21
2639-UGMAZ,Male,1,No,No,71.0,No,No Phone Service,Dsl,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic Check,56.45,3985.35,0,0,0,6.0,204.0,1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,67.35
2876-GZYZC,Female,0,No,No,13.0,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,85.95,1215.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,12.44,37.31,76.11
6207-WIOLX,Female,0,Yes,Yes,25.0,No,No Phone Service,Dsl,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),58.6,1502.65,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,91.81
8587-XYZSF,Male,0,No,No,64.0,Yes,No,Dsl,No,No,No,Yes,No,No,Two Year,No,Bank Transfer (Automatic),50.55,3260.1,0,1,0,5.0,134.0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,98.03
3091-FYHKI,Male,0,No,No,1.0,No,No Phone Service,Dsl,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,35.45,35.45,1,0,0,2.0,243.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,5.64,16.91,71.73
2372-HWUHI,Male,0,No,No,2.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,44.35,81.25,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,78.29
7799-LGRDP,Female,0,No,No,43.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.7,1188.2,0,0,0,6.0,43.0,1.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,89.54
7850-VWJUU,Female,0,No,No,23.0,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.0,1778.5,0,0,0,6.0,179.0,1.0,105.0,1.0,18.5,18.5,0.0,0.0,0.0,3,0,0.0,0.0,0.0,73.21
3774-VBNXY,Female,0,Yes,Yes,64.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,20.2,1277.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,45.95
6217-KDYWC,Male,0,No,Yes,57.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,19.6,1170.55,0,0,0,3.0,285.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,38.1
0390-DCFDQ,Female,1,Yes,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,70.45,70.45,1,0,0,7.0,69.0,1.0,157.0,1.0,3.6,3.6,1.0,0.0,1.0,1,0,0.0,0.0,0.0,28.24
3146-MSEGF,Female,1,Yes,Yes,72.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),88.05,6425.65,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,64.14
4080-OGPJL,Female,0,No,No,8.0,Yes,Yes,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,71.15,563.65,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.33,1.39,4.16,56.8
1095-WGNGG,Female,0,Yes,No,61.0,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),101.05,5971.25,0,0,0,5.0,130.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,73.3
2636-SJDOU,Male,0,No,No,64.0,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card (Automatic),84.3,5289.05,0,0,0,10.0,261.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,107.28
1131-QQZEB,Male,1,Yes,No,71.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),23.95,1756.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,35.35
5716-EZXZN,Female,0,Yes,Yes,65.0,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card (Automatic),99.05,6416.7,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,72.76
6837-BJYDQ,Male,0,No,No,3.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.6,61.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,85.94
2135-RXIHG,Male,0,No,No,1.0,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,56.15,45.65,1,0,1,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,46.02
6440-DKQGE,Male,0,No,Yes,30.0,Yes,No,Dsl,No,Yes,Yes,No,Yes,No,One Year,No,Credit Card (Automatic),64.5,1929.95,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,16.61,16.61,39.1
3466-BYAVD,Male,0,Yes,Yes,15.0,Yes,No,Dsl,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,69.5,1071.4,0,0,0,2.0,83.0,1.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,44.1
3780-YVMFA,Female,0,Yes,Yes,8.0,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,68.55,564.35,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,83.94
3874-EQOEP,Male,0,No,No,7.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,95.0,655.5,1,0,0,3.0,75.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,28.2
1679-JRFBR,Female,0,Yes,Yes,70.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),108.15,7930.55,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,68.29
9073-ZZIAY,Male,0,Yes,Yes,62.0,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Electronic Check,86.1,5215.25,0,0,0,5.0,262.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,14.74,29.49,74.5
3077-RSNTJ,Female,0,Yes,Yes,6.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.7,113.5,0,0,0,6.0,237.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,71.78
6551-GNYDG,Female,0,Yes,Yes,14.0,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),80.9,1152.8,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,14.52,29.04,62.87
9167-APMXZ,Female,0,No,No,22.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),84.15,1821.95,0,0,0,6.0,82.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,88.89
2749-CTKAJ,Male,0,Yes,Yes,22.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.15,419.9,0,0,0,0.0,0.0,0.0,365.0,2.0,36.7,60.2,1.0,1.0,0.5,2,1,0.5,18.09,36.18,102.71
6371-NZYEG,Male,0,Yes,Yes,16.0,Yes,No,Dsl,Yes,No,Yes,No,Yes,No,Two Year,No,Mailed Check,64.25,1024.0,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,57.34
7554-NEWDD,Male,0,No,No,10.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Transfer (Automatic),25.7,251.6,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,71.77
8992-VONJD,Female,0,No,Yes,13.0,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,56.0,764.55,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,49.24
0867-MKZVY,Female,0,Yes,No,20.0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic Check,82.4,1592.35,1,0,0,19.0,136.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,40.34
4482-EWFMI,Female,0,No,No,2.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,69.7,135.2,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,1.51,3.02,32.61
4648-YPBTM,Male,0,No,No,53.0,Yes,Yes,Dsl,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Transfer (Automatic),73.9,3958.25,0,0,0,3.0,92.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,92.76
2907-ILJBN,Female,0,Yes,Yes,11.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.6,233.9,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,40.38
6345-FZOQH,Male,0,Yes,No,69.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.9,1363.45,0,0,0,0.0,0.0,0.0,365.0,1.0,42.7,42.7,1.0,0.0,1.0,3,1,0.33,0.56,1.68,69.75
3376-BMGFE,Female,0,No,No,4.0,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),70.9,273.0,1,0,0,8.0,229.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,67.14
5997-OPVFA,Male,0,Yes,No,72.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),89.05,6254.45,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,117.63
3445-HXXGF,Male,1,Yes,No,12.0,No,No Phone Service,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,56.15,2651.2,1,1,1,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,24.94
1159-WFSGR,Female,0,Yes,Yes,12.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,20.15,321.4,0,1,1,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,84.48
7654-YWJUF,Male,0,Yes,No,43.0,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Automatic),84.25,3539.25,0,0,0,2.0,257.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,4.59,9.18,70.43
1875-QIVME,Female,0,Yes,No,2.0,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,104.4,242.8,1,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,48.35
6727-IOTLZ,Male,0,Yes,No,14.0,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,81.95,1181.75,0,0,0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,113.91
0691-JVSYA,Female,0,Yes,No,53.0,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),94.85,5000.2,1,0,0,6.0,73.0,1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.5,4.62,9.25,65.18
5918-VUKWP,Female,0,No,No,32.0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),20.55,654.55,0,0,0,0.0,0.0,0.0,365.0,1.0,7.3,7.3,0.0,0.0,0.0,3,1,0.33,12.29,36.87,75.79
1744-JHKYS,Female,0,Yes,No,34.0,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Electronic Check,24.7,780.2,0,0,0,11.0,160.0,1.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,69.56
2656-FMOKZ,Female,1,No,No,15.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,74.45,1145.7,1,0,0,0.0,0.0,0.0,365.0,1.0,22.4,22.4,0.0,1.0,0.0,1,0,0.0,0.0,0.0,29.41
