customer_id,billing_date,amount_due,amount_paid,payment_gap,late_payment
2232-DMLXU,2022-11-22,20.59,20.59,0.0,0
4811-JBUVU,2022-01-06,96.68,96.68,0.0,0
0945-TSONX,2022-05-14,85.05,85.05,0.0,0
0945-TSONX,2022-12-12,73.33,73.33,0.0,0
2651-ZCBXV,2022-11-09,21.83,17.93,3.9,1
3316-UWXUY,2022-04-13,115.96,115.96,0.0,0
8937-RDTHP,2022-12-23,82.07,63.24,18.83,1
7083-MIOPC,2022-03-15,113.48,113.48,0.0,0
7083-MIOPC,2022-08-10,98.72,98.72,0.0,0
7083-MIOPC,2022-12-01,65.33,65.33,0.0,0
1984-GPTEH,2022-04-26,41.08,41.08,0.0,0
1984-GPTEH,2022-01-03,100.93,100.93,0.0,0
1251-KRREG,2022-12-03,21.61,21.61,0.0,0
1251-KRREG,2022-09-17,34.37,34.37,0.0,0
0621-JFHOL,2022-11-05,46.39,46.39,0.0,0
0621-JFHOL,2022-04-23,21.88,21.88,0.0,0
9903-LYSAB,2022-10-19,103.07,103.07,0.0,0
9903-LYSAB,2022-09-18,102.16,102.16,0.0,0
0094-OIFMO,2022-03-20,20.82,20.82,0.0,0
0094-OIFMO,2022-11-10,92.03,92.03,0.0,0
0094-OIFMO,2022-06-19,33.03,33.03,0.0,0
9227-UAQFT,2022-04-01,47.57,47.57,0.0,0
7301-ABVAD,2022-02-18,114.56,114.56,0.0,0
6614-FHDBO,2022-07-24,110.9,110.9,0.0,0
7576-ASEJU,2022-09-30,26.89,18.62,8.27,1
7576-ASEJU,2022-12-21,93.03,69.35,23.68,1
9058-HRZSV,2022-03-27,34.73,34.73,0.0,0
4522-AKYLR,2022-10-31,83.05,83.05,0.0,0
0221-WMXNQ,2022-11-16,103.58,103.58,0.0,0
0221-WMXNQ,2022-01-05,35.64,35.64,0.0,0
0303-UNCIP,2022-12-01,89.61,89.61,0.0,0
0303-UNCIP,2022-12-24,85.08,85.08,0.0,0
9947-OTFQU,2022-04-23,63.55,63.55,0.0,0
0322-YINQP,2022-06-29,99.7,99.7,0.0,0
0322-YINQP,2022-06-22,68.1,68.1,0.0,0
0959-WHOKV,2022-04-05,80.62,80.62,0.0,0
4075-JFPGR,2022-01-21,52.79,41.24,11.55,1
4629-NRXKX,2022-02-05,33.03,33.03,0.0,0
9514-JDSKI,2022-01-11,107.47,107.47,0.0,0
9514-JDSKI,2022-12-12,83.99,83.99,0.0,0
3282-ZISZV,2022-12-12,68.15,68.15,0.0,0
3282-ZISZV,2022-12-28,59.56,59.56,0.0,0
3282-ZISZV,2022-10-23,22.63,16.3,6.33,1
3675-YDUPJ,2022-04-17,93.68,93.68,0.0,0
4111-BNXIF,2022-06-17,74.4,74.4,0.0,0
4111-BNXIF,2022-07-02,77.94,77.94,0.0,0
7017-VFHAY,2022-04-28,110.01,110.01,0.0,0
7017-VFHAY,2022-08-27,52.57,52.57,0.0,0
6655-LHBYW,2022-05-26,64.39,64.39,0.0,0
4959-JOSRX,2022-08-11,48.48,48.48,0.0,0
5046-NUHWD,2022-02-07,32.86,32.86,0.0,0
5046-NUHWD,2022-07-06,41.77,41.77,0.0,0
7273-TEFQD,2022-04-02,102.04,102.04,0.0,0
3606-TWKGI,2022-12-01,95.42,95.42,0.0,0
7529-ZDFXI,2022-11-10,82.38,82.38,0.0,0
7529-ZDFXI,2022-07-01,97.24,92.01,5.23,1
7529-ZDFXI,2022-04-30,57.1,30.97,26.13,1
7605-BDWDC,2022-07-13,80.65,80.65,0.0,0
7605-BDWDC,2022-07-18,47.01,47.01,0.0,0
1950-KSVVJ,2022-01-22,110.98,110.98,0.0,0
1950-KSVVJ,2022-11-11,92.12,92.12,0.0,0
1950-KSVVJ,2022-12-27,77.03,77.03,0.0,0
0123-CRBRT,2022-08-14,106.59,106.59,0.0,0
0123-CRBRT,2022-08-24,88.1,88.1,0.0,0
6292-TOSSS,2022-03-12,34.89,19.31,15.58,1
6292-TOSSS,2022-03-23,72.86,72.86,0.0,0
6292-TOSSS,2022-12-22,78.58,78.58,0.0,0
3197-ARFOY,2022-05-07,55.59,55.59,0.0,0
3197-ARFOY,2022-03-23,49.33,49.33,0.0,0
3197-ARFOY,2022-02-15,75.36,75.36,0.0,0
6323-AYBRX,2022-01-19,99.37,99.37,0.0,0
6323-AYBRX,2022-12-18,78.16,78.16,0.0,0
7014-ZZXAW,2022-08-19,20.81,20.81,0.0,0
4385-GZQXV,2022-10-01,37.36,37.36,0.0,0
4385-GZQXV,2022-09-07,110.74,104.2,6.54,1
7633-MVPUY,2022-12-24,30.3,21.37,8.93,1
7633-MVPUY,2022-07-02,100.92,100.92,0.0,0
6366-ZGQGL,2022-08-12,91.23,65.96,25.27,1
4716-HHKQH,2022-03-30,25.27,25.27,0.0,0
4716-HHKQH,2022-06-05,55.05,55.05,0.0,0
4716-HHKQH,2022-07-21,47.07,47.07,0.0,0
5940-AHUHD,2022-06-05,51.24,45.76,5.48,1
5940-AHUHD,2022-04-05,73.66,73.66,0.0,0
6432-TWQLB,2022-11-03,45.3,45.3,0.0,0
6432-TWQLB,2022-09-12,50.41,50.41,0.0,0
6432-TWQLB,2022-04-01,118.22,118.22,0.0,0
4484-GLZOU,2022-10-13,66.39,66.39,0.0,0
4484-GLZOU,2022-02-14,112.27,78.3,33.97,1
4484-GLZOU,2022-07-06,64.62,64.62,0.0,0
3179-GBRWV,2022-05-11,115.62,115.62,0.0,0
8645-KWHJO,2022-08-26,106.73,106.73,0.0,0
4130-MZLCC,2022-08-25,102.12,102.12,0.0,0
4130-MZLCC,2022-11-28,26.56,26.56,0.0,0
4130-MZLCC,2022-08-21,84.9,84.9,0.0,0
0314-TKOSI,2022-09-19,36.09,36.09,0.0,0
0314-TKOSI,2022-10-04,76.49,39.1,37.39,1
0314-TKOSI,2022-10-22,96.45,96.45,0.0,0
8229-MYEJZ,2022-05-26,40.27,40.27,0.0,0
2080-SRCDE,2022-08-20,72.44,72.44,0.0,0
2080-SRCDE,2022-02-05,63.58,63.58,0.0,0
9577-WJVCQ,2022-06-18,44.75,44.75,0.0,0
9512-UIBFX,2022-10-21,118.67,118.67,0.0,0
9512-UIBFX,2022-05-28,37.23,37.23,0.0,0
9512-UIBFX,2022-05-26,37.4,37.4,0.0,0
6202-DYYFX,2022-12-23,65.56,33.82,31.74,1
6202-DYYFX,2022-03-06,66.11,66.11,0.0,0
6202-DYYFX,2022-04-18,61.4,61.4,0.0,0
3808-HFKDE,2022-03-17,102.95,102.95,0.0,0
3808-HFKDE,2022-09-20,26.47,20.91,5.56,1
3808-HFKDE,2022-02-07,86.67,86.67,0.0,0
5583-SXDAG,2022-10-20,118.57,118.57,0.0,0
3488-PGMQJ,2022-12-05,44.67,44.67,0.0,0
3580-REOAC,2022-03-07,29.32,29.32,0.0,0
3580-REOAC,2022-02-27,74.85,74.85,0.0,0
3580-REOAC,2022-05-09,107.87,107.87,0.0,0
7534-BFESC,2022-10-02,60.53,60.53,0.0,0
3727-OWVYD,2022-03-13,85.96,85.96,0.0,0
2294-SALNE,2022-06-20,42.49,42.49,0.0,0
2294-SALNE,2022-12-10,51.17,51.17,0.0,0
4847-TAJYI,2022-05-13,109.89,109.89,0.0,0
4847-TAJYI,2022-06-01,103.79,103.79,0.0,0
1563-IWQEX,2022-02-16,66.65,63.25,3.4,1
8203-XJZRC,2022-10-30,21.83,21.83,0.0,0
6556-DBKZF,2022-12-18,77.18,69.45,7.73,1
6556-DBKZF,2022-05-28,26.19,26.19,0.0,0
6851-WEFYX,2022-03-23,69.86,69.86,0.0,0
2985-JUUBZ,2022-04-02,81.6,81.6,0.0,0
6390-DSAZX,2022-10-31,107.89,107.89,0.0,0
6390-DSAZX,2022-02-05,68.49,56.52,11.97,1
0895-LMRSF,2022-04-26,74.62,74.62,0.0,0
0895-LMRSF,2022-02-04,30.33,30.33,0.0,0
8098-LLAZX,2022-02-15,99.2,99.2,0.0,0
8098-LLAZX,2022-11-24,51.42,51.42,0.0,0
8098-LLAZX,2022-04-13,61.78,61.78,0.0,0
8266-VBFQL,2022-08-16,85.81,85.81,0.0,0
8266-VBFQL,2022-10-29,69.1,69.1,0.0,0
8181-YHCMF,2022-03-29,93.65,93.65,0.0,0
2240-HSJQD,2022-09-01,44.46,32.21,12.25,1
2240-HSJQD,2022-05-22,26.34,13.78,12.56,1
2240-HSJQD,2022-10-26,33.4,33.4,0.0,0
1248-DYXUB,2022-10-31,107.92,107.92,0.0,0
0265-EDXBD,2022-08-25,31.19,31.19,0.0,0
0265-EDXBD,2022-06-20,92.64,92.64,0.0,0
4115-BNPJY,2022-12-16,27.99,27.99,0.0,0
4115-BNPJY,2022-03-18,42.39,42.39,0.0,0
3167-SNQPL,2022-09-02,89.24,89.24,0.0,0
4091-TVOCN,2022-04-04,94.72,71.67,23.05,1
1098-TDVUQ,2022-03-11,90.5,90.5,0.0,0
1098-TDVUQ,2022-06-12,90.46,90.46,0.0,0
7277-OZCGZ,2022-04-11,31.25,31.25,0.0,0
7277-OZCGZ,2022-01-20,108.5,108.5,0.0,0
7277-OZCGZ,2022-10-19,80.51,80.51,0.0,0
1557-EMYVT,2022-03-16,38.17,38.17,0.0,0
1557-EMYVT,2022-02-07,47.65,47.65,0.0,0
2799-ARNLO,2022-02-24,24.22,24.22,0.0,0
2799-ARNLO,2022-05-22,42.5,42.5,0.0,0
7563-BIUPC,2022-12-18,102.71,102.71,0.0,0
5027-YOCXN,2022-12-25,33.07,33.07,0.0,0
5027-YOCXN,2022-12-11,41.33,41.33,0.0,0
5027-YOCXN,2022-02-18,33.8,33.8,0.0,0
3973-SKMLN,2022-10-02,67.24,67.24,0.0,0
2321-OMBXY,2022-04-16,42.05,42.05,0.0,0
2321-OMBXY,2022-10-19,21.56,21.56,0.0,0
2321-OMBXY,2022-06-06,58.91,58.91,0.0,0
2840-XANRC,2022-06-09,101.84,101.84,0.0,0
2840-XANRC,2022-01-14,110.02,110.02,0.0,0
2840-XANRC,2022-06-23,71.44,71.44,0.0,0
6745-JEFZB,2022-12-27,60.15,49.66,10.49,1
6745-JEFZB,2022-10-27,105.69,105.69,0.0,0
5020-ZSTTY,2022-08-04,115.65,115.65,0.0,0
9880-TDQAC,2022-02-18,93.54,87.55,5.99,1
9880-TDQAC,2022-03-10,22.79,22.79,0.0,0
8705-WZCYL,2022-02-21,68.57,68.57,0.0,0
8705-WZCYL,2022-07-06,113.72,113.72,0.0,0
7102-JJVTX,2022-11-03,45.22,26.87,18.35,1
7102-JJVTX,2022-10-23,22.65,22.65,0.0,0
7102-JJVTX,2022-10-06,32.84,32.84,0.0,0
8626-PTQGE,2022-05-31,69.89,69.89,0.0,0
8626-PTQGE,2022-05-22,30.54,30.54,0.0,0
8626-PTQGE,2022-01-20,73.82,73.82,0.0,0
4983-CLMLV,2022-11-24,30.65,30.65,0.0,0
4983-CLMLV,2022-10-01,64.21,64.21,0.0,0
4983-CLMLV,2022-05-14,74.98,74.98,0.0,0
5701-YVSVF,2022-07-19,32.56,32.56,0.0,0
5701-YVSVF,2022-01-22,39.25,39.25,0.0,0
5701-YVSVF,2022-05-10,37.54,28.57,8.97,1
5804-LEPIM,2022-01-26,102.66,102.66,0.0,0
5804-LEPIM,2022-03-20,64.44,64.44,0.0,0
5697-GOMBF,2022-10-24,36.6,22.05,14.55,1
2739-CACDQ,2022-08-17,93.15,93.15,0.0,0
2739-CACDQ,2022-08-02,105.11,63.6,41.51,1
9385-EHGDO,2022-11-15,78.78,78.78,0.0,0
9385-EHGDO,2022-12-31,98.28,98.28,0.0,0
9498-FIMXL,2022-09-27,21.68,16.63,5.05,1
2379-GYFLQ,2022-01-15,75.05,75.05,0.0,0
0122-OAHPZ,2022-12-19,102.74,102.74,0.0,0
0122-OAHPZ,2022-01-21,37.03,37.03,0.0,0
0122-OAHPZ,2022-05-09,117.52,117.52,0.0,0
2868-SNELZ,2022-10-23,76.75,76.75,0.0,0
2868-SNELZ,2022-07-22,50.79,50.79,0.0,0
4322-RCYMT,2022-12-02,112.24,112.24,0.0,0
4322-RCYMT,2022-12-28,35.95,22.18,13.77,1
4322-RCYMT,2022-06-22,85.6,85.6,0.0,0
6680-NENYN,2022-12-12,83.86,83.86,0.0,0
6680-NENYN,2022-10-23,33.76,33.76,0.0,0
2088-IEBAU,2022-06-11,61.35,54.08,7.27,1
7982-VCELR,2022-04-23,113.57,113.57,0.0,0
7982-VCELR,2022-07-21,26.47,20.76,5.71,1
1343-EHPYB,2022-09-09,89.43,89.43,0.0,0
1343-EHPYB,2022-12-30,57.7,57.7,0.0,0
6035-BXTTY,2022-09-09,114.26,114.26,0.0,0
6035-BXTTY,2022-10-21,26.84,22.64,4.2,1
6885-PKOAM,2022-08-26,84.64,84.64,0.0,0
7520-HQWJU,2022-02-12,68.96,68.96,0.0,0
9639-BUJXT,2022-11-01,30.66,30.66,0.0,0
5924-SNGKP,2022-01-11,103.67,103.67,0.0,0
0021-IKXGC,2022-04-02,23.31,11.94,11.37,1
0021-IKXGC,2022-03-28,52.33,52.33,0.0,0
0021-IKXGC,2022-01-01,53.26,53.26,0.0,0
2034-GDRCN,2022-10-17,110.92,110.92,0.0,0
2034-GDRCN,2022-08-23,89.3,89.3,0.0,0
2034-GDRCN,2022-10-05,93.98,93.98,0.0,0
8966-SNIZF,2022-06-22,21.16,21.16,0.0,0
6243-OZGFH,2022-07-07,98.16,98.16,0.0,0
6243-OZGFH,2022-07-09,40.15,40.15,0.0,0
6243-OZGFH,2022-03-14,108.84,108.84,0.0,0
4654-DLAMQ,2022-09-06,57.17,57.17,0.0,0
4654-DLAMQ,2022-04-01,84.01,84.01,0.0,0
0513-RBGPE,2022-12-24,113.0,113.0,0.0,0
5160-UXJED,2022-04-26,25.89,25.89,0.0,0
4115-NZRKS,2022-06-11,61.2,61.2,0.0,0
4115-NZRKS,2022-01-09,26.1,26.1,0.0,0
0219-YTZUE,2022-01-10,112.1,112.1,0.0,0
0623-IIHUG,2022-10-24,80.01,80.01,0.0,0
4572-DVCGN,2022-01-13,29.4,29.4,0.0,0
4572-DVCGN,2022-01-15,42.74,29.6,13.14,1
4572-DVCGN,2022-09-21,37.1,37.1,0.0,0
3351-NGXYI,2022-05-21,102.26,102.26,0.0,0
3351-NGXYI,2022-11-05,98.26,74.44,23.82,1
3351-NGXYI,2022-05-06,77.9,77.9,0.0,0
8984-EYLLL,2022-03-06,35.77,35.77,0.0,0
8984-EYLLL,2022-07-31,23.88,23.88,0.0,0
9057-MSWCO,2022-09-02,116.2,116.2,0.0,0
9833-TGFHX,2022-05-20,56.04,56.04,0.0,0
9294-TDIPC,2022-03-08,105.11,96.87,8.24,1
5229-DTFYB,2022-05-21,45.83,45.83,0.0,0
5229-DTFYB,2022-01-06,88.44,88.44,0.0,0
0104-PPXDV,2022-01-12,55.43,55.43,0.0,0
5176-LMJXE,2022-07-22,114.8,114.8,0.0,0
5176-LMJXE,2022-03-07,28.58,17.53,11.05,1
5176-LMJXE,2022-05-13,85.41,85.41,0.0,0
3583-KRKMD,2022-05-17,116.44,116.44,0.0,0
3583-KRKMD,2022-05-23,28.71,28.71,0.0,0
1010-DIAUQ,2022-03-13,112.93,112.93,0.0,0
9069-LGEUL,2022-11-11,86.87,86.87,0.0,0
7302-ZHMHP,2022-02-26,100.99,100.99,0.0,0
7302-ZHMHP,2022-04-21,109.47,109.47,0.0,0
9571-EDEBV,2022-11-06,54.97,54.97,0.0,0
9571-EDEBV,2022-01-17,22.91,14.81,8.1,1
9571-EDEBV,2022-03-02,21.81,21.81,0.0,0
3520-FJGCV,2022-09-16,73.8,73.8,0.0,0
6563-VRERX,2022-05-23,33.22,33.22,0.0,0
0259-GBZSH,2022-08-15,28.06,28.06,0.0,0
6122-EFVKN,2022-10-05,94.21,94.21,0.0,0
6122-EFVKN,2022-07-05,72.95,72.95,0.0,0
6122-EFVKN,2022-09-29,62.87,62.87,0.0,0
2805-EDJPQ,2022-12-30,88.91,88.91,0.0,0
6862-CQUMB,2022-09-01,35.59,35.59,0.0,0
7156-MXBJE,2022-09-24,28.58,28.58,0.0,0
6158-HDPXZ,2022-04-07,65.24,65.24,0.0,0
6158-HDPXZ,2022-07-05,112.93,112.93,0.0,0
9601-BRXPO,2022-04-06,102.76,102.76,0.0,0
2863-IMQDR,2022-08-22,79.69,79.69,0.0,0
2863-IMQDR,2022-03-10,20.45,11.75,8.7,1
5686-CMAWK,2022-12-16,50.77,50.77,0.0,0
5686-CMAWK,2022-04-04,22.64,22.64,0.0,0
5686-CMAWK,2022-10-05,101.42,101.42,0.0,0
5651-CRHKQ,2022-04-10,75.31,75.31,0.0,0
5651-CRHKQ,2022-12-03,26.12,26.12,0.0,0
6905-NIQIN,2022-03-07,58.25,58.25,0.0,0
6905-NIQIN,2022-03-05,25.11,25.11,0.0,0
6905-NIQIN,2022-11-29,35.82,35.82,0.0,0
8204-YJCLA,2022-02-04,104.53,95.29,9.24,1
5167-ZFFMM,2022-08-05,51.45,51.45,0.0,0
5167-ZFFMM,2022-06-18,41.36,41.36,0.0,0
5167-ZFFMM,2022-05-25,77.54,64.75,12.79,1
6583-SZVGP,2022-01-15,31.81,31.81,0.0,0
4895-TMWIR,2022-04-30,85.56,85.56,0.0,0
4895-TMWIR,2022-03-18,111.57,111.57,0.0,0
0533-BNWKF,2022-03-26,55.55,55.55,0.0,0
0533-BNWKF,2022-10-20,83.2,83.2,0.0,0
1708-PBBOA,2022-03-15,56.53,56.53,0.0,0
8782-LKFPK,2022-03-13,92.38,92.38,0.0,0
8782-LKFPK,2022-03-28,54.31,54.31,0.0,0
8782-LKFPK,2022-10-26,87.52,87.52,0.0,0
5522-JBWMO,2022-08-20,52.82,52.82,0.0,0
5522-JBWMO,2022-08-05,81.93,81.93,0.0,0
3597-MVHJT,2022-08-01,71.57,62.46,9.11,1
9774-NRNAU,2022-08-21,62.93,52.07,10.86,1
9774-NRNAU,2022-04-12,28.67,28.67,0.0,0
9774-NRNAU,2022-03-27,70.38,70.38,0.0,0
0224-RLWWD,2022-05-12,46.44,46.44,0.0,0
9967-ATRFS,2022-12-21,20.96,20.96,0.0,0
9967-ATRFS,2022-01-31,103.38,103.38,0.0,0
3951-NJCVI,2022-05-12,110.21,110.21,0.0,0
3951-NJCVI,2022-06-21,98.85,98.85,0.0,0
3951-NJCVI,2022-01-06,59.02,59.02,0.0,0
2977-CEBSX,2022-10-08,118.31,118.31,0.0,0
0177-PXBAT,2022-11-23,98.99,98.99,0.0,0
6599-CEBNN,2022-08-21,20.92,20.92,0.0,0
6599-CEBNN,2022-04-07,113.99,113.99,0.0,0
6599-CEBNN,2022-08-26,110.55,110.55,0.0,0
2519-ERQOJ,2022-09-14,48.16,48.16,0.0,0
5876-QMYLD,2022-01-10,87.14,87.14,0.0,0
5876-QMYLD,2022-02-11,40.81,23.07,17.74,1
2277-AXSDC,2022-02-04,113.02,113.02,0.0,0
2277-AXSDC,2022-01-10,51.6,31.05,20.55,1
2277-AXSDC,2022-05-14,30.17,30.17,0.0,0
9442-JTWDL,2022-10-29,90.14,90.14,0.0,0
9442-JTWDL,2022-08-10,81.02,81.02,0.0,0
0979-PHULV,2022-03-08,87.12,87.12,0.0,0
0979-PHULV,2022-12-15,45.99,45.99,0.0,0
3067-SVMTC,2022-01-16,26.45,26.45,0.0,0
3067-SVMTC,2022-06-23,111.28,111.28,0.0,0
3067-SVMTC,2022-11-08,107.28,107.28,0.0,0
5495-GPSRW,2022-05-02,56.13,56.13,0.0,0
5495-GPSRW,2022-02-10,118.84,118.84,0.0,0
7606-BPHHN,2022-11-12,83.16,83.16,0.0,0
7606-BPHHN,2022-01-20,104.64,104.64,0.0,0
7606-BPHHN,2022-07-07,78.42,78.42,0.0,0
4742-DRORA,2022-12-28,26.18,26.18,0.0,0
4742-DRORA,2022-08-03,68.39,68.39,0.0,0
0111-KLBQG,2022-09-09,92.37,92.37,0.0,0
4800-VHZKI,2022-06-18,48.84,33.55,15.29,1
7989-CHGTL,2022-04-28,52.14,52.14,0.0,0
7989-CHGTL,2022-12-04,22.96,22.96,0.0,0
0334-GDDSO,2022-02-24,35.6,35.6,0.0,0
0334-GDDSO,2022-04-04,47.01,47.01,0.0,0
0334-GDDSO,2022-02-18,48.9,48.9,0.0,0
4163-NCJAK,2022-10-20,75.75,75.75,0.0,0
4163-NCJAK,2022-08-27,71.87,54.66,17.21,1
5233-AOZUF,2022-06-08,35.19,35.19,0.0,0
5973-EJGDP,2022-07-31,44.74,44.74,0.0,0
5973-EJGDP,2022-10-23,90.71,90.71,0.0,0
1996-DBMUS,2022-04-11,30.92,20.06,10.86,1
1996-DBMUS,2022-07-05,73.66,73.66,0.0,0
7916-VCCPB,2022-03-20,40.45,40.45,0.0,0
7916-VCCPB,2022-10-30,89.55,89.55,0.0,0
7916-VCCPB,2022-10-13,82.82,82.82,0.0,0
4686-GEFRM,2022-03-20,108.46,82.78,25.68,1
4686-GEFRM,2022-05-13,85.1,85.1,0.0,0
4686-GEFRM,2022-08-05,97.51,97.51,0.0,0
5249-QYHEX,2022-07-26,55.4,55.4,0.0,0
5249-QYHEX,2022-02-07,92.17,92.17,0.0,0
0578-SKVMF,2022-03-08,39.34,39.34,0.0,0
0578-SKVMF,2022-10-13,59.45,59.45,0.0,0
0578-SKVMF,2022-09-01,69.59,69.59,0.0,0
5564-NEMQO,2022-03-04,99.6,63.52,36.08,1
5564-NEMQO,2022-10-22,118.38,118.38,0.0,0
5564-NEMQO,2022-09-05,100.89,100.89,0.0,0
2233-FAGXV,2022-06-16,44.6,44.6,0.0,0
2233-FAGXV,2022-08-16,84.65,84.65,0.0,0
2233-FAGXV,2022-05-09,87.07,87.07,0.0,0
5605-IYGFG,2022-08-18,54.87,54.87,0.0,0
5605-IYGFG,2022-04-08,71.63,71.63,0.0,0
7663-ZTEGJ,2022-07-12,83.22,83.22,0.0,0
7663-ZTEGJ,2022-08-12,56.17,56.17,0.0,0
3935-TBRZZ,2022-02-09,113.86,113.86,0.0,0
3935-TBRZZ,2022-08-11,115.24,115.24,0.0,0
8111-BKVDS,2022-05-03,30.77,15.91,14.86,1
8111-BKVDS,2022-05-17,72.6,72.6,0.0,0
8111-BKVDS,2022-02-26,43.21,43.21,0.0,0
2055-SIFSS,2022-05-01,100.34,100.34,0.0,0
2055-SIFSS,2022-10-05,38.29,38.29,0.0,0
2055-SIFSS,2022-01-13,24.94,24.94,0.0,0
2806-MLNTI,2022-02-04,28.75,28.75,0.0,0
2806-MLNTI,2022-10-17,54.58,48.53,6.05,1
2806-MLNTI,2022-10-19,102.12,102.12,0.0,0
8734-DKSTZ,2022-09-22,61.56,61.56,0.0,0
8734-DKSTZ,2022-09-15,75.13,75.13,0.0,0
4360-PNRQB,2022-02-22,32.57,32.57,0.0,0
4360-PNRQB,2022-06-12,29.08,29.08,0.0,0
6152-ONASV,2022-07-30,62.54,62.54,0.0,0
6152-ONASV,2022-11-03,101.41,101.41,0.0,0
6152-ONASV,2022-06-03,109.47,109.47,0.0,0
9063-ZGTUY,2022-05-27,65.14,51.33,13.81,1
9063-ZGTUY,2022-05-26,75.7,75.7,0.0,0
7781-HVGMK,2022-11-10,30.63,30.63,0.0,0
2181-UAESM,2022-02-20,100.92,100.92,0.0,0
2957-LOLHO,2022-07-23,27.09,27.09,0.0,0
2957-LOLHO,2022-11-01,76.46,76.46,0.0,0
6048-NJXHX,2022-02-06,58.41,58.41,0.0,0
6048-NJXHX,2022-05-16,104.96,104.96,0.0,0
6048-NJXHX,2022-09-09,76.14,76.14,0.0,0
2320-SLKMB,2022-04-30,86.88,86.88,0.0,0
2320-SLKMB,2022-09-20,95.21,61.5,33.71,1
2320-SLKMB,2022-12-30,41.66,41.66,0.0,0
4980-URKXC,2022-11-11,71.6,71.6,0.0,0
4980-URKXC,2022-05-14,100.21,62.27,37.94,1
4376-KFVRS,2022-03-30,98.97,98.97,0.0,0
5886-VLQVU,2022-07-18,74.93,74.93,0.0,0
5886-VLQVU,2022-03-15,96.88,61.82,35.06,1
5886-VLQVU,2022-01-29,55.16,55.16,0.0,0
3577-AMVUX,2022-11-29,77.68,77.68,0.0,0
3577-AMVUX,2022-04-02,31.51,31.51,0.0,0
3577-AMVUX,2022-03-31,55.36,55.36,0.0,0
0771-WLCLA,2022-01-14,97.42,70.23,27.19,1
0771-WLCLA,2022-01-06,45.55,45.55,0.0,0
0771-WLCLA,2022-05-29,33.29,33.29,0.0,0
5628-RKIFK,2022-02-02,63.19,56.69,6.5,1
5628-RKIFK,2022-03-31,97.95,97.95,0.0,0
5628-RKIFK,2022-07-18,72.59,72.59,0.0,0
0206-TBWLC,2022-03-20,89.05,89.05,0.0,0
2937-FTHUR,2022-09-24,69.84,69.84,0.0,0
2937-FTHUR,2022-05-15,28.75,28.75,0.0,0
1910-FMXJM,2022-10-14,76.27,76.27,0.0,0
1910-FMXJM,2022-07-23,65.39,65.39,0.0,0
1910-FMXJM,2022-10-01,71.45,71.45,0.0,0
7752-XUSCI,2022-07-02,60.14,60.14,0.0,0
7752-XUSCI,2022-04-02,98.18,98.18,0.0,0
4110-PFEUZ,2022-07-17,86.1,86.1,0.0,0
4110-PFEUZ,2022-01-08,75.38,75.38,0.0,0
4110-PFEUZ,2022-08-21,83.41,83.41,0.0,0
0732-OCQOC,2022-05-25,27.51,27.51,0.0,0
0732-OCQOC,2022-02-08,109.38,109.38,0.0,0
5168-MSWXT,2022-09-13,59.5,59.5,0.0,0
1090-ESELR,2022-05-27,113.53,113.53,0.0,0
1090-ESELR,2022-03-31,84.51,84.51,0.0,0
1090-ESELR,2022-04-21,111.97,111.97,0.0,0
8592-PLTMQ,2022-06-19,66.28,66.28,0.0,0
5760-WRAHC,2022-09-10,70.51,70.51,0.0,0
5760-WRAHC,2022-09-21,107.03,65.16,41.87,1
5760-WRAHC,2022-01-04,29.49,24.63,4.86,1
8847-GEOOQ,2022-09-27,37.79,19.03,18.76,1
0256-LTHVJ,2022-03-23,58.07,58.07,0.0,0
4785-FCIFB,2022-12-31,24.76,24.76,0.0,0
4785-FCIFB,2022-11-09,62.85,50.66,12.19,1
4785-FCIFB,2022-05-18,99.59,69.55,30.04,1
8313-NDOIA,2022-11-17,108.87,108.87,0.0,0
8313-NDOIA,2022-07-26,47.31,27.45,19.86,1
5149-CUZUJ,2022-08-16,99.66,99.66,0.0,0
5149-CUZUJ,2022-12-13,87.09,87.09,0.0,0
5149-CUZUJ,2022-09-06,48.21,48.21,0.0,0
0942-KOWSM,2022-08-05,63.05,63.05,0.0,0
0942-KOWSM,2022-08-03,45.64,45.64,0.0,0
4237-CLSMM,2022-11-20,33.51,33.51,0.0,0
1452-VOQCH,2022-10-03,47.77,38.01,9.76,1
1452-VOQCH,2022-01-25,98.34,98.34,0.0,0
4719-UMSIY,2022-09-11,103.45,103.45,0.0,0
6614-VBEGU,2022-12-22,109.98,109.98,0.0,0
6614-VBEGU,2022-06-11,23.45,21.77,1.68,1
6614-VBEGU,2022-08-03,80.43,48.44,31.99,1
0880-TKATG,2022-09-20,32.81,19.0,13.81,1
3811-VBYBZ,2022-09-30,50.69,50.69,0.0,0
1480-BKXGA,2022-12-04,92.67,92.67,0.0,0
2996-XAUVF,2022-09-16,106.88,106.88,0.0,0
2996-XAUVF,2022-07-14,46.89,46.89,0.0,0
9076-AXYIK,2022-04-08,60.14,60.14,0.0,0
9076-AXYIK,2022-04-13,35.9,25.41,10.49,1
9076-AXYIK,2022-08-18,92.5,49.52,42.98,1
5968-XQIVE,2022-12-10,69.41,69.41,0.0,0
5968-XQIVE,2022-09-10,99.87,99.87,0.0,0
5968-XQIVE,2022-05-18,102.02,86.56,15.46,1
8896-RAZCR,2022-09-30,94.8,94.8,0.0,0
